Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Category,Outlet_Years,sales
FDS19,13.8,Regular,0.0,Fruits and Vegetables,74.3012,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
FDS19,13.8,Regular,0.0,Fruits and Vegetables,74.3012,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
FDS19,13.8,Regular,0.0,Fruits and Vegetables,74.3012,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
DRL37,15.5,Low Fat,0.053480419,Soft Drinks,42.376999999999995,OUT045,"",Tier 2,Supermarket Type1,Drinks,11,<=2k
NCO17,10.0,Low Fat,0.07367866299999999,Health and Hygiene,120.944,OUT018,Medium,Tier 3,Supermarket Type2,Non-Consumable,4,>2k
NCO17,10.0,Low Fat,0.07367866299999999,Health and Hygiene,120.944,OUT018,Medium,Tier 3,Supermarket Type2,Non-Consumable,4,>2k
FDX43,5.655,Low Fat,0.085447928,Fruits and Vegetables,165.85,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
FDX43,5.655,Low Fat,0.085447928,Fruits and Vegetables,165.85,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
NCS17,18.6,Low Fat,0.08043445099999999,Health and Hygiene,93.4436,OUT013,High,Tier 3,Supermarket Type1,Non-Consumable,26,<=2k
NCM26,20.5,Low Fat,0.023190133999999998,Others,153.434,OUT045,"",Tier 2,Supermarket Type1,Non-Consumable,11,>2k
FDU32,8.785,Low Fat,0.025967623999999998,Fruits and Vegetables,119.9414,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
FDU32,8.785,Low Fat,0.025967623999999998,Fruits and Vegetables,119.9414,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
NCM53,18.75,Low Fat,0.05233528,Health and Hygiene,108.12799999999999,OUT017,"",Tier 2,Supermarket Type1,Non-Consumable,6,<=2k
FDG32,19.85,Low Fat,0.17635245,Fruits and Vegetables,220.8772,OUT045,"",Tier 2,Supermarket Type1,Food,11,>2k
FDV28,"",Regular,0.158954903,Frozen Foods,34.9558,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,<=2k
FDQ10,"",Low Fat,0.058092551,Snack Foods,172.0422,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDV21,11.5,Low Fat,0.286357776,Snack Foods,123.9704,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDV40,17.35,Low Fat,0.0,Frozen Foods,72.2038,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
NCF07,9.0,Low Fat,0.032022535,Household,101.8016,OUT046,Small,Tier 1,Supermarket Type1,Non-Consumable,16,<=2k
FDA08,"",Regular,0.049842613,Fruits and Vegetables,164.2526,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDW07,"",Regular,0.141997869,Fruits and Vegetables,90.5514,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDW07,"",Regular,0.141997869,Fruits and Vegetables,90.5514,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDP26,7.785,Low Fat,0.140342195,Dairy,105.6306,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
FDU24,6.78,Regular,0.0,Baking Goods,95.012,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDX34,6.195,Low Fat,0.07198553,Snack Foods,122.2098,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
FDU27,18.6,Regular,0.17133418,Meat,48.8376,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
FDT24,12.35,Regular,0.311090379,Baking Goods,79.2328,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
NCN55,14.6,Low Fat,0.059611153,Others,238.3538,OUT045,"",Tier 2,Supermarket Type1,Non-Consumable,11,>2k
NCN55,14.6,Low Fat,0.059611153,Others,238.3538,OUT045,"",Tier 2,Supermarket Type1,Non-Consumable,11,>2k
FDZ59,"",Regular,0.103517853,Baking Goods,164.95,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
DRJ39,20.25,Low Fat,0.036399733999999996,Dairy,219.3482,OUT045,"",Tier 2,Supermarket Type1,Drinks,11,>2k
DRJ39,20.25,Low Fat,0.036399733999999996,Dairy,219.3482,OUT045,"",Tier 2,Supermarket Type1,Drinks,11,>2k
FDW12,8.315,Regular,0.035773394,Baking Goods,144.3444,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
FDQ32,"",Regular,0.046382793,Fruits and Vegetables,122.8388,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
DRG49,7.81,Low Fat,0.06783685099999999,Soft Drinks,246.1486,OUT017,"",Tier 2,Supermarket Type1,Drinks,6,>2k
DRG49,7.81,Low Fat,0.06783685099999999,Soft Drinks,246.1486,OUT017,"",Tier 2,Supermarket Type1,Drinks,6,>2k
DRG23,8.88,Low Fat,0.086764795,Hard Drinks,153.8682,OUT035,Small,Tier 2,Supermarket Type1,Drinks,9,<=2k
FDZ51,"",Regular,0.054288645999999996,Meat,96.6094,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
NCN30,16.35,Low Fat,0.016993203999999998,Household,95.741,OUT046,Small,Tier 1,Supermarket Type1,Non-Consumable,16,<=2k
FDM44,12.5,Low Fat,0.051970788,Fruits and Vegetables,103.699,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
NCW06,16.2,Low Fat,0.050625182000000005,Household,193.1162,OUT017,"",Tier 2,Supermarket Type1,Non-Consumable,6,>2k
FDY48,14.0,Low Fat,0.02371512,Baking Goods,103.8332,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
NCP29,8.42,Low Fat,0.112177581,Health and Hygiene,65.9168,OUT013,High,Tier 3,Supermarket Type1,Non-Consumable,26,<=2k
FDB60,9.3,Low Fat,0.04774013,Baking Goods,195.0136,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDN51,17.85,Regular,0.020989307999999998,Meat,260.7936,OUT045,"",Tier 2,Supermarket Type1,Food,11,>2k
DRG15,6.13,Low Fat,0.0,Dairy,60.1536,OUT013,High,Tier 3,Supermarket Type1,Drinks,26,<=2k
FDA25,16.5,Regular,0.068511103,Canned,103.699,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
NCK29,5.615,Low Fat,0.12574524,Health and Hygiene,122.473,OUT035,Small,Tier 2,Supermarket Type1,Non-Consumable,9,<=2k
FDZ21,17.6,Regular,0.039214444,Snack Foods,98.241,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDQ44,20.5,Low Fat,0.036344721,Fruits and Vegetables,122.3756,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
FDY15,"",Regular,0.170000805,Dairy,155.963,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDY15,"",Regular,0.170000805,Dairy,155.963,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
NCW05,20.25,Low Fat,0.148302815,Health and Hygiene,108.3938,OUT049,Medium,Tier 1,Supermarket Type1,Non-Consumable,14,>2k
FDR23,15.85,Low Fat,0.081914677,Breads,177.637,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDO34,17.7,Low Fat,0.029914022000000002,Snack Foods,166.2816,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
FDZ21,17.6,Regular,0.065649353,Snack Foods,94.84100000000001,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
NCG43,20.2,Low Fat,0.074177667,Household,93.2462,OUT013,High,Tier 3,Supermarket Type1,Non-Consumable,26,<=2k
FDV16,7.75,Regular,0.083268523,Frozen Foods,32.9558,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDX20,7.365,Low Fat,0.042646566,Fruits and Vegetables,225.172,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
FDX20,7.365,Low Fat,0.042646566,Fruits and Vegetables,225.172,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
FDM25,10.695,Regular,0.060912865,Breakfast,173.8712,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,>2k
FDT31,19.75,Low Fat,0.012499004,Fruits and Vegetables,188.0872,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,>2k
NCU29,"",Low Fat,0.044607722,Health and Hygiene,145.976,OUT019,Small,Tier 1,Grocery Store,Non-Consumable,28,<=2k
NCU18,15.1,Low Fat,0.055793586,Household,139.7496,OUT013,High,Tier 3,Supermarket Type1,Non-Consumable,26,>2k
FDY31,5.98,Low Fat,0.04363058,Fruits and Vegetables,148.2418,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDY31,5.98,Low Fat,0.04363058,Fruits and Vegetables,148.2418,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDR37,"",Regular,0.065928735,Breakfast,183.0292,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
NCT05,10.895,Low Fat,0.020951848000000002,Health and Hygiene,255.3672,OUT046,Small,Tier 1,Supermarket Type1,Non-Consumable,16,<=2k
NCT05,10.895,Low Fat,0.020951848000000002,Health and Hygiene,255.3672,OUT046,Small,Tier 1,Supermarket Type1,Non-Consumable,16,<=2k
FDD33,12.85,Low Fat,0.10810260599999999,Fruits and Vegetables,233.3642,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
FDD33,12.85,Low Fat,0.10810260599999999,Fruits and Vegetables,233.3642,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
FDS33,6.67,Regular,0.12332588,Snack Foods,90.2514,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
FDP08,20.5,Regular,0.112584813,Fruits and Vegetables,192.0478,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
NCB30,14.6,Low Fat,0.043021542,Household,196.9084,OUT010,"",Tier 3,Grocery Store,Non-Consumable,15,<=2k
NCK19,9.8,Low Fat,0.09083415800000001,Others,192.2478,OUT018,Medium,Tier 3,Supermarket Type2,Non-Consumable,4,>2k
NCR38,"",Low Fat,0.19875618,Household,250.7724,OUT019,Small,Tier 1,Grocery Store,Non-Consumable,28,<=2k
FDO24,11.1,Low Fat,0.176215665,Baking Goods,158.8604,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDS09,8.895,Regular,0.08154715,Snack Foods,49.8008,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
NCI55,"",Low Fat,0.012592289,Household,123.3414,OUT027,Medium,Tier 3,Supermarket Type3,Non-Consumable,28,>2k
FDN21,18.6,Low Fat,0.077168705,Snack Foods,160.6236,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
NCM43,14.5,Low Fat,0.032597778,Others,163.621,OUT010,"",Tier 3,Grocery Store,Non-Consumable,15,<=2k
FDD09,13.5,Low Fat,0.021583971,Fruits and Vegetables,179.5976,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,>2k
FDD09,13.5,Low Fat,0.021583971,Fruits and Vegetables,179.5976,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,>2k
FDI24,10.3,Low Fat,0.078903499,Baking Goods,177.637,OUT045,"",Tier 2,Supermarket Type1,Food,11,>2k
NCN41,"",Low Fat,0.091411749,Health and Hygiene,121.37299999999999,OUT019,Small,Tier 1,Grocery Store,Non-Consumable,28,<=2k
FDQ47,7.155,Regular,0.28150951399999996,Breads,33.8874,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDQ47,7.155,Regular,0.28150951399999996,Breads,33.8874,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDS48,15.15,Low Fat,0.046496777,Baking Goods,149.6708,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDS48,15.15,Low Fat,0.046496777,Baking Goods,149.6708,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDO37,8.06,Low Fat,0.0,Breakfast,232.7326,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,>2k
FDS04,10.195,Regular,0.0,Frozen Foods,139.5838,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,>2k
FDP38,10.1,Low Fat,0.053732324000000005,Canned,49.8008,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDP38,10.1,Low Fat,0.053732324000000005,Canned,49.8008,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
NCF06,6.235,Low Fat,0.033807904,Household,258.9962,OUT010,"",Tier 3,Grocery Store,Non-Consumable,15,<=2k
FDM57,11.65,Regular,0.07627820099999999,Snack Foods,85.1908,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
FDF45,18.2,Regular,0.012223686999999999,Fruits and Vegetables,57.1904,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDH04,6.115,Regular,0.011419301000000001,Frozen Foods,91.0488,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDV46,18.2,Low Fat,0.012607876,Snack Foods,139.81799999999998,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
NCQ53,17.6,Low Fat,0.018934719,Health and Hygiene,237.75900000000001,OUT049,Medium,Tier 1,Supermarket Type1,Non-Consumable,14,>2k
FDD09,"",Low Fat,0.021392306,Fruits and Vegetables,182.0976,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDY19,19.75,Low Fat,0.041448824,Fruits and Vegetables,116.5466,OUT045,"",Tier 2,Supermarket Type1,Food,11,>2k
FDI33,16.5,Low Fat,0.028395167000000002,Snack Foods,91.7146,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
FDG08,13.15,Regular,0.165221717,Fruits and Vegetables,172.0764,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
FDH53,20.5,Regular,0.019277945,Frozen Foods,82.8592,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDI22,12.6,Low Fat,0.09621243199999999,Snack Foods,207.2612,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDI22,12.6,Low Fat,0.09621243199999999,Snack Foods,207.2612,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
DRC49,8.67,Low Fat,0.065424208,Soft Drinks,145.8128,OUT035,Small,Tier 2,Supermarket Type1,Drinks,9,>2k
FDU43,19.35,Regular,0.0,Fruits and Vegetables,238.6564,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
NCM29,11.5,Low Fat,0.01774202,Health and Hygiene,129.6626,OUT017,"",Tier 2,Supermarket Type1,Non-Consumable,6,<=2k
DRN47,12.1,Low Fat,0.016826748,Hard Drinks,179.166,OUT046,Small,Tier 1,Supermarket Type1,Drinks,16,>2k
FDO09,"",Regular,0.0,Snack Foods,262.89099999999996,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDO08,11.1,Regular,0.053765212,Fruits and Vegetables,163.1526,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDG10,6.63,Regular,0.01098386,Snack Foods,55.4588,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDG10,6.63,Regular,0.01098386,Snack Foods,55.4588,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDG10,6.63,Regular,0.01098386,Snack Foods,55.4588,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
FDZ40,8.935,Low Fat,0.040245222000000004,Frozen Foods,54.9298,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDT16,9.895,Regular,0.048860587000000004,Frozen Foods,260.2278,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,>2k
NCY29,13.65,Low Fat,0.077219509,Health and Hygiene,56.493,OUT035,Small,Tier 2,Supermarket Type1,Non-Consumable,9,<=2k
NCY29,13.65,Low Fat,0.077219509,Health and Hygiene,56.493,OUT035,Small,Tier 2,Supermarket Type1,Non-Consumable,9,<=2k
FDN21,18.6,Low Fat,0.07679167099999999,Snack Foods,161.0236,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
FDN21,18.6,Low Fat,0.07679167099999999,Snack Foods,161.0236,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
FDM14,13.8,Low Fat,0.01326146,Canned,108.0254,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
FDO08,11.1,Regular,0.0,Fruits and Vegetables,165.5526,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,<=2k
DRA12,11.6,Low Fat,0.041112694,Soft Drinks,142.0154,OUT018,Medium,Tier 3,Supermarket Type2,Drinks,4,<=2k
FDS23,4.635,Low Fat,0.141686037,Breads,126.9994,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
DRN37,9.6,Low Fat,0.09627919,Soft Drinks,167.3158,OUT035,Small,Tier 2,Supermarket Type1,Drinks,9,<=2k
FDD22,10.0,Low Fat,0.100055625,Snack Foods,113.3544,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,>2k
FDM57,11.65,Regular,0.07600299099999999,Snack Foods,83.4908,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
FDO20,12.85,Regular,0.152988295,Fruits and Vegetables,253.7382,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
FDZ26,11.6,Regular,0.143897558,Dairy,240.6222,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
FDK48,7.445,Low Fat,0.037845086,Baking Goods,75.5354,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
FDE56,"",Regular,0.278730642,Fruits and Vegetables,63.2194,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDC53,8.68,Low Fat,0.01478914,Frozen Foods,97.7384,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
NCO55,"",Low Fat,0.159394437,Others,105.6938,OUT019,Small,Tier 1,Grocery Store,Non-Consumable,28,<=2k
NCO55,"",Low Fat,0.159394437,Others,105.6938,OUT019,Small,Tier 1,Grocery Store,Non-Consumable,28,<=2k
NCO55,"",Low Fat,0.159394437,Others,105.6938,OUT019,Small,Tier 1,Grocery Store,Non-Consumable,28,<=2k
FDD56,15.2,Regular,0.10377827,Fruits and Vegetables,175.6054,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDZ09,17.6,Low Fat,0.105472205,Snack Foods,165.6868,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
FDV36,"",Low Fat,0.026174636,Baking Goods,127.102,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDG60,20.35,Low Fat,0.060794097000000005,Baking Goods,233.6616,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDG60,20.35,Low Fat,0.060794097000000005,Baking Goods,233.6616,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDO12,15.75,Low Fat,0.05488482099999999,Baking Goods,195.3452,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
FDH57,10.895,Low Fat,0.035949725,Fruits and Vegetables,132.9284,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
NCI06,11.3,Low Fat,0.04767798,Household,181.46599999999998,OUT013,High,Tier 3,Supermarket Type1,Non-Consumable,26,>2k
FDM33,15.6,Low Fat,0.087646694,Snack Foods,221.5798,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
FDO58,"",Low Fat,0.039385518,Snack Foods,164.8526,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDQ45,9.5,Regular,0.010914988,Snack Foods,183.8608,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
DRD60,15.7,Low Fat,0.037383778,Soft Drinks,179.7634,OUT018,Medium,Tier 3,Supermarket Type2,Drinks,4,<=2k
FDN58,13.8,Regular,0.056872392,Snack Foods,231.1984,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDI19,15.1,Low Fat,0.052295514,Meat,242.9512,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
NCP17,19.35,Low Fat,0.02775746,Health and Hygiene,62.5168,OUT049,Medium,Tier 1,Supermarket Type1,Non-Consumable,14,<=2k
DRC12,17.85,Low Fat,0.037885682999999996,Soft Drinks,190.4188,OUT049,Medium,Tier 1,Supermarket Type1,Drinks,14,<=2k
DRC12,17.85,Low Fat,0.037885682999999996,Soft Drinks,190.4188,OUT049,Medium,Tier 1,Supermarket Type1,Drinks,14,<=2k
FDP13,"",Regular,0.235183205,Canned,41.548,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDY36,12.3,Low Fat,0.009429611999999999,Baking Goods,71.33800000000001,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
NCM17,7.93,Low Fat,0.07107667200000001,Health and Hygiene,44.9086,OUT013,High,Tier 3,Supermarket Type1,Non-Consumable,26,<=2k
FDK22,9.8,Low Fat,0.043663452,Snack Foods,217.185,OUT010,"",Tier 3,Grocery Store,Food,15,<=2k
FDI07,"",Regular,0.059110912,Meat,199.3426,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDW11,12.6,Low Fat,0.048857925,Breads,61.0194,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDC44,15.6,Low Fat,0.172596885,Fruits and Vegetables,114.8518,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
FDC47,15.0,Low Fat,0.118868155,Snack Foods,229.4694,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
FDY49,"",Regular,0.021031586,Canned,164.7184,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDY49,"",Regular,0.021031586,Canned,164.7184,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDZ27,"",Low Fat,0.0,Dairy,51.235,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDE36,"",Regular,0.0,Baking Goods,165.5868,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDA35,14.85,Regular,0.053921264,Baking Goods,123.0072,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
NCL31,7.39,Low Fat,0.12077096300000001,Others,143.447,OUT018,Medium,Tier 3,Supermarket Type2,Non-Consumable,4,>2k
NCL31,7.39,Low Fat,0.12077096300000001,Others,143.447,OUT018,Medium,Tier 3,Supermarket Type2,Non-Consumable,4,>2k
DRN37,9.6,Low Fat,0.16118210300000002,Soft Drinks,165.3158,OUT010,"",Tier 3,Grocery Store,Drinks,15,<=2k
FDP31,21.1,Regular,0.161474419,Fruits and Vegetables,62.9168,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
DRD25,6.135,Low Fat,0.079293753,Soft Drinks,111.286,OUT018,Medium,Tier 3,Supermarket Type2,Drinks,4,>2k
FDQ24,15.7,Low Fat,0.073816097,Baking Goods,253.4724,OUT045,"",Tier 2,Supermarket Type1,Food,11,>2k
FDS40,"",Low Fat,0.024546147999999997,Frozen Foods,34.619,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDS39,6.895,Low Fat,0.022587621000000002,Meat,143.7812,OUT017,"",Tier 2,Supermarket Type1,Food,6,<=2k
FDL22,"",Low Fat,0.036213953,Snack Foods,92.5488,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDL22,"",Low Fat,0.036213953,Snack Foods,92.5488,OUT027,Medium,Tier 3,Supermarket Type3,Food,28,>2k
FDJ60,19.35,Regular,0.062516602,Baking Goods,163.9184,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
FDD39,16.7,Low Fat,0.070551723,Dairy,217.685,OUT017,"",Tier 2,Supermarket Type1,Food,6,>2k
NCN54,20.35,Low Fat,0.021326471,Household,76.1328,OUT046,Small,Tier 1,Supermarket Type1,Non-Consumable,16,<=2k
NCO41,12.5,Low Fat,0.018955479,Health and Hygiene,100.1384,OUT017,"",Tier 2,Supermarket Type1,Non-Consumable,6,>2k
FDH45,15.1,Regular,0.105666833,Fruits and Vegetables,41.6796,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
DRK35,8.365,Low Fat,0.072252888,Hard Drinks,39.6506,OUT017,"",Tier 2,Supermarket Type1,Drinks,6,<=2k
FDU15,13.65,Regular,0.0,Meat,37.9532,OUT045,"",Tier 2,Supermarket Type1,Food,11,<=2k
FDN28,5.88,Regular,0.030294931,Frozen Foods,104.09899999999999,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDA49,19.7,Low Fat,0.0650227,Canned,87.0198,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDA49,19.7,Low Fat,0.0650227,Canned,87.0198,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,<=2k
FDZ31,15.35,Regular,0.11367842199999999,Fruits and Vegetables,189.7504,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,>2k
FDZ31,15.35,Regular,0.11367842199999999,Fruits and Vegetables,189.7504,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,>2k
FDZ31,15.35,Regular,0.11367842199999999,Fruits and Vegetables,189.7504,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,>2k
FDU08,10.3,Low Fat,0.027292686,Fruits and Vegetables,101.2042,OUT013,High,Tier 3,Supermarket Type1,Food,26,<=2k
FDX28,6.325,Low Fat,0.125688044,Frozen Foods,100.9042,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,>2k
NCA17,20.6,Low Fat,0.045603215,Health and Hygiene,149.2392,OUT018,Medium,Tier 3,Supermarket Type2,Non-Consumable,4,>2k
FDK28,5.695,Low Fat,0.06558990599999999,Frozen Foods,258.2646,OUT046,Small,Tier 1,Supermarket Type1,Food,16,>2k
NCK30,14.85,Low Fat,0.060927824000000005,Household,254.8698,OUT013,High,Tier 3,Supermarket Type1,Non-Consumable,26,>2k
NCK30,14.85,Low Fat,0.060927824000000005,Household,254.8698,OUT013,High,Tier 3,Supermarket Type1,Non-Consumable,26,>2k
FDJ14,10.3,Regular,0.050070475999999996,Canned,77.896,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
FDN34,"",Regular,0.080127283,Snack Foods,168.7132,OUT019,Small,Tier 1,Grocery Store,Food,28,<=2k
FDU12,15.5,Regular,0.076059648,Baking Goods,265.1568,OUT018,Medium,Tier 3,Supermarket Type2,Food,4,>2k
FDT49,7.0,Low Fat,0.151279591,Canned,107.02799999999999,OUT013,High,Tier 3,Supermarket Type1,Food,26,>2k
FDK02,12.5,Low Fat,0.112203445,Canned,121.14399999999999,OUT035,Small,Tier 2,Supermarket Type1,Food,9,<=2k
NCM07,9.395,Low Fat,0.039961837,Others,84.0908,OUT046,Small,Tier 1,Supermarket Type1,Non-Consumable,16,<=2k
FDX38,10.5,Regular,0.048207017000000005,Dairy,45.9376,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
FDR16,5.845,Regular,0.10518127699999999,Frozen Foods,214.4218,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDR16,5.845,Regular,0.10518127699999999,Frozen Foods,214.4218,OUT049,Medium,Tier 1,Supermarket Type1,Food,14,>2k
FDA58,9.395,Low Fat,0.103751236,Snack Foods,235.8932,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
FDA58,9.395,Low Fat,0.103751236,Snack Foods,235.8932,OUT046,Small,Tier 1,Supermarket Type1,Food,16,<=2k
FDG60,20.35,Low Fat,0.060688248,Baking Goods,234.2616,OUT035,Small,Tier 2,Supermarket Type1,Food,9,>2k
NCY29,13.65,Low Fat,0.077234113,Health and Hygiene,56.893,OUT046,Small,Tier 1,Supermarket Type1,Non-Consumable,16,<=2k
NCP41,16.6,Low Fat,0.016197216,Health and Hygiene,108.8596,OUT013,High,Tier 3,Supermarket Type1,Non-Consumable,26,<=2k
